"","hurricane","sea.dev","dev.hurricane","sea.dev.hurricane","sea.hurricane","all.low_26","all.mid_45","all.high_60","all.max_80"
"159",0,0.106951871657754,0.0989304812834225,0.0989304812834225,0.26056338028169,0.235294117647059,0.419786096256685,0.168449197860963,0.417112299465241
"160",0,0.106951871657754,0.101604278074866,0.101604278074866,0.28169014084507,0.245989304812834,0.385026737967914,0.165775401069519,0.422459893048128
"161",0,0.106951871657754,0.106951871657754,0.106951871657754,0.2981220657277,0.251336898395722,0.387700534759358,0.157754010695187,0.443850267379679
"162",0,0.106951871657754,0.0935828877005348,0.0935828877005348,0.267605633802817,0.248663101604278,0.39572192513369,0.168449197860963,0.427807486631016
"163",0,0.106951871657754,0.106951871657754,0.106951871657754,0.2981220657277,0.251336898395722,0.406417112299465,0.165775401069519,0.427807486631016
"164",0,0.106951871657754,0.0935828877005348,0.0935828877005348,0.262910798122066,0.24331550802139,0.379679144385027,0.165775401069519,0.427807486631016
"165",0,0.106951871657754,0.106951871657754,0.106951871657754,0.2981220657277,0.235294117647059,0.385026737967914,0.163101604278075,0.433155080213904
"166",0,0.106951871657754,0.106951871657754,0.106951871657754,0.286384976525822,0.262032085561497,0.406417112299465,0.176470588235294,0.435828877005348
"167",0,0.106951871657754,0.0802139037433155,0.0802139037433155,0.255868544600939,0.259358288770053,0.409090909090909,0.157754010695187,0.438502673796791
"168",0,0.106951871657754,0.101604278074866,0.101604278074866,0.293427230046948,0.24331550802139,0.401069518716578,0.160427807486631,0.425133689839572
"169",0,0.106951871657754,0.0909090909090909,0.0909090909090909,0.265258215962441,0.25668449197861,0.398395721925134,0.149732620320856,0.433155080213904
"170",0,0.106951871657754,0.0882352941176471,0.0882352941176471,0.262910798122066,0.248663101604278,0.39572192513369,0.168449197860963,0.43048128342246
"171",0,0.106951871657754,0.106951871657754,0.106951871657754,0.28169014084507,0.251336898395722,0.409090909090909,0.160427807486631,0.425133689839572
"172",0,0.106951871657754,0.101604278074866,0.101604278074866,0.28169014084507,0.25668449197861,0.414438502673797,0.176470588235294,0.449197860962567
"173",0,0.106951871657754,0.0962566844919786,0.0962566844919786,0.267605633802817,0.237967914438503,0.393048128342246,0.165775401069519,0.422459893048128
"174",0,0.106951871657754,0.106951871657754,0.106951871657754,0.293427230046948,0.248663101604278,0.398395721925134,0.157754010695187,0.43048128342246
"175",0,0.106951871657754,0.0935828877005348,0.0935828877005348,0.276995305164319,0.254010695187166,0.390374331550802,0.176470588235294,0.427807486631016
"176",0,0.106951871657754,0.0962566844919786,0.0962566844919786,0.28169014084507,0.245989304812834,0.414438502673797,0.160427807486631,0.451871657754011
"177",0,0.106951871657754,0.10427807486631,0.10427807486631,0.279342723004695,0.254010695187166,0.390374331550802,0.163101604278075,0.417112299465241
"178",0,0.106951871657754,0.0962566844919786,0.0962566844919786,0.274647887323944,0.251336898395722,0.385026737967914,0.168449197860963,0.433155080213904
"179",0,0.106951871657754,0.101604278074866,0.101604278074866,0.28169014084507,0.248663101604278,0.374331550802139,0.176470588235294,0.433155080213904
"180",0,0.106951871657754,0.0989304812834225,0.0989304812834225,0.28169014084507,0.25668449197861,0.390374331550802,0.168449197860963,0.43048128342246
"181",0,0.106951871657754,0.10427807486631,0.10427807486631,0.279342723004695,0.259358288770053,0.401069518716578,0.176470588235294,0.433155080213904
"182",0,0.106951871657754,0.0802139037433155,0.0802139037433155,0.234741784037559,0.232620320855615,0.406417112299465,0.152406417112299,0.462566844919786
"183",0,0.106951871657754,0.106951871657754,0.106951871657754,0.288732394366197,0.235294117647059,0.379679144385027,0.168449197860963,0.43048128342246
"184",0,0.106951871657754,0.0909090909090909,0.0909090909090909,0.272300469483568,0.245989304812834,0.409090909090909,0.152406417112299,0.438502673796791
"185",0,0.106951871657754,0.0935828877005348,0.0935828877005348,0.265258215962441,0.237967914438503,0.393048128342246,0.157754010695187,0.454545454545455
"186",0,0.106951871657754,0.101604278074866,0.101604278074866,0.26056338028169,0.24331550802139,0.406417112299465,0.152406417112299,0.427807486631016
"187",0,0.106951871657754,0.10427807486631,0.10427807486631,0.293427230046948,0.259358288770053,0.387700534759358,0.17379679144385,0.403743315508021
"188",0,0.106951871657754,0.106951871657754,0.106951871657754,0.279342723004695,0.262032085561497,0.401069518716578,0.155080213903743,0.441176470588235
"189",0,0.106951871657754,0.10427807486631,0.10427807486631,0.295774647887324,0.240641711229947,0.385026737967914,0.155080213903743,0.43048128342246
"190",0,0.106951871657754,0.101604278074866,0.101604278074866,0.255868544600939,0.254010695187166,0.411764705882353,0.176470588235294,0.441176470588235
"191",0,0.106951871657754,0.106951871657754,0.106951871657754,0.293427230046948,0.229946524064171,0.390374331550802,0.168449197860963,0.427807486631016
"192",0,0.106951871657754,0.106951871657754,0.106951871657754,0.284037558685446,0.232620320855615,0.382352941176471,0.149732620320856,0.422459893048128
"193",0,0.106951871657754,0.0935828877005348,0.0935828877005348,0.272300469483568,0.248663101604278,0.393048128342246,0.165775401069519,0.417112299465241
"194",0,0.106951871657754,0.0962566844919786,0.0962566844919786,0.262910798122066,0.24331550802139,0.39572192513369,0.168449197860963,0.451871657754011
"195",0,0.106951871657754,0.106951871657754,0.106951871657754,0.274647887323944,0.24331550802139,0.414438502673797,0.163101604278075,0.419786096256685
