Model_Current_Climate_raw_values
1961   5.9   5.2   4.8   5.3   4.1   4.1   4.5   3.8   4.2   4.3   5.2   4.9   4.7
1962   5.3   5.2   4.6   3.8   4.2   4.1   4.0   4.3   4.1   4.3   4.9   5.7   4.5
1963   5.4   5.9   4.8   5.1   3.5   4.1   4.2   4.3   4.6   4.5   5.3   6.3   4.8
1964   4.8   5.9   5.9   4.0   4.1   3.4   3.4   3.2   3.4   3.2   4.3   5.5   4.3
1965   5.2   4.8   6.0   4.9   3.8   4.2   4.0   4.1   3.7   4.4   5.5   5.6   4.7
1966   5.1   4.7   4.7   3.7   3.8   4.2   3.9   3.6   3.4   4.2   3.9   3.4   4.0
1967   5.4   5.5   5.8   4.6   4.8   4.4   4.1   3.9   4.5   4.8   5.2   5.1   4.8
1968   5.9   5.2   5.6   5.2   3.7   3.8   4.0   3.5   4.1   4.3   4.7   5.7   4.6
1969   5.9   5.3   5.4   5.5   4.8   4.6   4.1   3.4   3.9   3.6   5.1   4.3   4.7
1970   4.7   5.5   5.4   5.1   4.0   4.3   2.9   3.6   4.0   3.4   4.6   5.7   4.4
1971   5.9   6.0   5.5   5.4   4.9   4.8   4.2   4.0   4.1   3.6   4.7   5.9   4.9
1972   5.7   6.3   5.5   5.6   4.9   4.0   3.8   3.3   3.1   3.5   4.5   5.8   4.7
1973   5.1   5.2   5.8   4.8   4.7   5.1   4.2   4.2   4.5   4.6   4.6   4.8   4.8
1974   5.5   5.4   5.4   5.3   4.1   4.1   3.7   4.0   3.8   4.0   4.1   5.5   4.6
1975   6.0   5.5   4.6   5.2   4.7   4.0   3.8   4.3   4.5   4.3   5.0   4.0   4.7
1976   5.1   5.6   5.5   4.4   3.1   2.7   3.1   3.2   2.9   3.7   4.6   5.1   4.1
1977   5.2   4.9   5.7   4.3   5.0   4.8   4.4   3.7   3.5   4.6   4.3   4.7   4.6
1978   5.6   6.1   6.1   4.6   4.3   4.6   4.5   3.4   3.7   4.3   5.2   5.2   4.8
1979   5.0   5.7   5.7   5.1   4.1   4.2   3.8   3.9   4.2   4.4   4.6   5.2   4.7
1980   5.0   4.3   4.8   4.5   5.0   3.8   4.0   4.3   4.2   4.6   5.0   5.1   4.5
1981   5.5   5.4   5.1   4.7   4.3   3.7   2.9   3.5   3.6   4.1   4.9   5.2   4.4
1982   5.9   6.1   5.4   5.2   3.8   4.6   4.4   4.1   3.9   4.9   5.2   5.8   4.9
1983   6.1   5.6   4.6   3.8   3.9   4.0   3.9   3.9   3.6   3.3   4.3   5.3   4.4
1984   5.3   5.1   4.9   5.6   4.3   4.1   4.2   4.0   4.1   4.5   4.9   4.7   4.6
1985   4.4   5.6   5.4   5.0   3.9   4.3   3.8   3.4   4.6   3.3   4.4   5.6   4.5
1986   5.0   6.4   5.6   4.9   4.0   4.7   4.2   4.4   4.6   3.9   5.0   5.7   4.9
1987   5.9   5.7   5.6   3.6   4.6   4.4   4.0   4.3   4.2   4.1   5.5   4.8   4.7
1988   5.5   6.0   5.2   5.3   4.3   4.1   3.7   3.8   4.1   4.0   4.9   5.4   4.7
1989   5.2   5.6   5.7   4.5   5.0   4.1   4.5   4.0   4.1   4.7   4.7   5.2   4.8
Mean
61_90   5.4   5.5   5.3   4.8   4.3   4.2   3.9   3.8   4.0   4.1   4.8   5.2   4.6
Model_Future_raw_values
1991   5.3   5.4   5.4   4.0   3.8   3.3   3.4   3.5   3.5   4.0   4.4   4.7   4.2
1992   5.8   6.1   4.8   5.0   4.2   4.6   4.1   4.4   4.6   4.4   4.9   4.8   4.8
1993   5.1   5.1   5.4   4.5   4.0   3.6   4.0   4.0   3.4   4.3   3.8   5.7   4.4
1994   6.2   5.2   5.4   5.0   4.8   4.4   4.4   4.2   4.4   4.7   5.6   5.9   5.0
1995   6.2   6.0   6.5   4.8   4.8   3.6   4.1   3.7   3.9   4.2   5.8   6.0   5.0
1996   5.6   5.6   5.1   4.9   3.6   4.0   4.4   4.4   4.4   4.3   4.4   4.4   4.6
1997   5.6   5.5   5.4   5.2   5.1   4.9   3.7   3.8   4.2   4.8   5.8   4.3   4.9
1998   5.9   5.4   5.8   5.4   4.9   3.5   3.8   4.1   3.8   4.8   4.1   6.0   4.8
1999   6.6   6.4   5.4   5.7   4.9   4.0   4.0   4.0   4.1   4.1   5.7   5.8   5.1
2000   6.5   5.8   5.8   5.1   4.4   3.7   3.2   3.7   4.1   5.2   4.2   5.2   4.7
2001   5.2   5.3   5.0   4.3   4.4   4.2   3.9   3.4   3.8   3.8   4.4   5.2   4.4
2002   6.0   6.0   5.9   5.2   5.0   5.2   4.4   4.4   4.1   4.5   4.8   5.3   5.1
2003   6.5   6.0   5.8   4.8   4.1   4.5   4.5   4.3   3.9   3.3   4.5   5.4   4.8
2004   6.5   5.3   5.9   4.7   4.5   4.4   4.6   4.1   4.5   4.6   5.0   4.7   4.9
2005   5.0   5.3   4.7   4.5   4.1   3.7   3.2   4.2   3.4   3.8   3.6   5.5   4.2
2006   5.9   5.8   6.0   4.8   5.0   4.3   4.2   4.1   3.5   4.2   4.8   5.5   4.8
2007   6.0   6.9   5.4   4.4   4.8   4.0   3.9   4.1   4.1   4.0   3.8   4.8   4.7
2008   5.3   5.5   5.0   5.1   4.4   3.9   4.4   4.3   3.1   3.6   4.3   5.3   4.5
2009   5.3   6.4   5.9   4.9   4.7   4.8   4.1   4.3   4.5   5.1   5.9   5.1   5.1
2010   5.5   5.8   5.3   4.4   4.6   4.3   4.6   4.4   4.5   4.7   3.8   5.4   4.8
2011   5.7   6.0   6.0   4.6   4.2   4.7   4.4   4.4   4.5   4.4   5.3   5.6   5.0
2012   5.1   4.7   4.4   5.0   3.3   3.4   3.0   3.3   3.2   3.0   3.5   5.4   3.9
2013   5.2   6.3   4.7   4.2   4.5   4.2   4.1   4.0   3.9   4.6   5.5   5.6   4.7
2014   6.4   6.6   5.7   4.6   4.5   4.3   3.9   3.5   4.1   3.5   4.4   5.8   4.8
2015 
2016   4.4   5.6   5.4   4.9   4.0   4.0   3.9   3.8   4.1   3.4   5.2   4.7   4.5
2017   5.2   5.6   5.0   4.6   4.2   3.3   4.2   3.3   2.9   3.9   4.7   4.5   4.3
2018   5.3   4.4   5.3   4.5   5.2   3.7   3.7   4.4   4.7   4.3   5.6   5.4   4.7
2019   5.5   5.2   6.1   5.3   3.6   4.2   3.4   3.8   3.7   4.1   4.6   5.4   4.6
2020   5.3   4.8   6.2   5.3   3.3   4.7   4.4   4.0   4.2   5.2   5.0   5.7   4.8
2021   5.7   5.7   5.0   4.2   4.6   3.9   3.9   4.2   4.3   3.4   4.4   4.5   4.5
2022   5.2   5.2   5.1   4.4   4.4   4.7   3.4   3.9   4.2   3.7   4.2   4.4   4.4
2023   5.4   5.8   5.2   4.4   4.8   4.6   4.2   3.9   4.1   4.8   5.5   4.7   4.8
2024   5.7   6.2   5.4   3.8   4.0   4.2   4.3   3.8   4.4   4.1   5.2   5.5   4.7
2025   5.0   6.1   5.5   3.4   4.0   4.3   4.1   4.5   4.5   3.9   4.1   5.2   4.5
2026   4.7   5.7   5.8   4.3   4.5   4.4   4.1   4.2   4.5   4.6   4.5   5.7   4.8
2027   5.3   5.2   5.2   4.5   4.6   5.0   4.4   4.7   4.6   5.1   5.7   6.1   5.0
2028   5.9   5.9   5.2   4.0   4.0   4.4   3.9   3.9   4.4   4.4   4.9   5.6   4.7
2029   6.3   5.0   5.8   5.4   5.3   4.5   4.4   4.4   4.5   4.9   5.1   5.2   5.1
2030   5.3   5.8   5.4   4.9   3.7   3.8   3.7   3.8   4.1   4.7   4.6   5.1   4.6
2031   5.4   5.3   5.5   5.0   4.4   3.9   4.3   3.6   4.2   4.6   4.9   5.0   4.7
2032   5.8   5.8   5.9   4.8   5.1   5.0   4.4   4.5   4.6   4.4   5.3   4.9   5.0
2033   5.7   6.0   5.2   4.8   3.3   4.3   4.1   4.3   3.7   3.6   4.1   5.1   4.5
2034   6.2   5.4   5.1   5.6   5.4   4.6   4.6   4.8   4.5   4.2   4.7   5.1   5.0
2035   6.3   5.4   6.2   4.3   3.5   3.8   4.0   3.4   3.5   3.4   4.6   6.0   4.5
2036   5.6   6.2   6.1   4.2   5.1   4.8   5.0   4.2   4.9   5.3   4.8   4.7   5.1
2037   5.8   6.0   6.2   5.2   4.3   3.9   3.7   3.3   3.5   4.2   4.1   5.4   4.6
2038   5.6   6.0   6.4   5.4   3.3   4.9   4.6   4.2   4.4   4.7   5.5   5.0   5.0
2039   5.7   5.7   5.1   5.0   4.4   4.4   3.9   4.0   4.2   4.1   4.5   4.6   4.6
2040   4.8   6.3   5.9   4.6   4.6   4.0   4.3   4.1   4.0   5.0   4.2   5.1   4.7
2041   5.7   5.6   5.5   4.9   4.3   4.4   4.4   4.4   4.1   4.7   5.8   5.9   5.0
2042   5.5   5.5   5.4   4.8   4.0   4.0   4.1   4.2   3.9   5.3   5.3   6.0   4.8
2043   6.0   5.2   5.1   3.8   4.7   4.8   3.8   4.3   3.8   4.6   4.8   5.7   4.7
2044   5.3   5.6   6.2   5.3   5.0   4.5   4.3   4.1   4.2   4.2   4.4   5.2   4.9
2045   6.1   5.2   5.7   6.1   4.7   4.1   4.3   4.7   4.6   4.2   5.2   5.6   5.0
2046   4.5   5.9   5.4   4.9   4.7   4.6   4.8   5.0   5.3   4.5   5.1   4.7   5.0
2047   5.2   5.1   4.8   4.9   3.6   3.8   3.8   3.7   4.0   4.5   4.6   4.7   4.4
2048   6.5   6.1   5.3   5.3   4.6   5.0   4.8   4.7   5.1   5.1   5.1   5.5   5.3
2049   5.9   5.4   4.6   4.6   4.2   3.4   3.9   4.0   3.7   4.4   4.5   4.3   4.4
2050   5.3   5.3   5.0   4.7   3.8   5.1   4.6   4.7   4.8   5.7   5.3   6.1   5.0
2051   6.4   5.8   6.1   4.4   4.3   4.3   3.7   3.7   4.0   3.9   4.9   4.7   4.7
2052   5.2   5.3   5.0   4.7   4.3   4.7   4.6   4.0   4.7   4.7   5.3   5.7   4.8
2053   6.4   5.8   6.0   4.7   4.2   4.0   4.1   3.6   4.0   3.7   4.4   4.9   4.7
2054   5.8   4.7   5.7   5.0   5.1   4.8   4.5   4.5   4.7   4.7   5.8   5.3   5.0
2055   5.8   6.0   4.7   4.1   4.2   3.9   3.6   3.6   4.0   4.3   4.1   4.9   4.4
2056   5.3   6.0   6.0   5.1   4.6   4.6   4.3   4.4   4.9   4.7   5.2   5.7   5.1
2057   6.7   5.8   5.9   4.1   5.3   4.6   4.5   4.4   4.0   4.1   3.5   5.5   4.9
2058   5.2   5.9   5.1   5.5   4.4   4.2   4.2   4.8   4.9   5.0   4.7   5.8   5.0
2059   5.1   6.0   5.7   5.0   4.7   4.1   3.5   3.6   3.8   3.9   4.0   5.5   4.6
2060   5.5   5.2   6.0   4.9   3.4   4.2   4.4   4.3   4.9   4.5   4.3   5.1   4.7
2061   5.9   5.8   5.2   5.1   4.8   3.9   4.0   3.9   3.9   3.9   4.4   4.8   4.6
2062   5.5   6.2   5.2   4.4   3.6   4.3   4.5   4.3   4.6   4.1   5.1   5.0   4.7
2063   5.3   5.7   5.9   4.9   4.6   4.5   4.9   4.8   4.1   4.1   4.6   5.9   4.9
2064   4.9   4.9   5.5   4.2   4.2   4.6   4.0   3.9   4.5   4.0   4.7   5.5   4.6
2065   5.6   5.3   4.9   4.5   4.7   4.3   4.6   4.4   4.9   4.8   4.9   5.1   4.8
