Model_Current_Climate_raw_values
2090  78.2  29.6  17.3   6.6  74.8 126.4 138.3 154.6  74.9  98.2  43.0  58.4 900.3
2091  49.7  40.8  76.7  73.3  45.8 166.9 196.6 161.4 112.1  90.0  68.3 117.9 1199.5
2092  39.2  59.9   2.1   6.6  21.4 108.5 187.8 165.0  91.4 124.1  47.6  42.8 896.4
2093  24.4   1.4  14.9  19.7  14.1  71.6 100.3 127.1  95.8  61.8 108.5  53.6 693.2
2094  75.9   7.2  39.3   2.4  16.7 107.0 174.8 168.0 120.7  94.3 113.3  39.9 959.5
2095  63.3  22.9   6.2  24.2  34.3 167.8 167.6 112.6 142.3 119.2 122.4  75.0 1057.8
2096  53.2  23.7  48.6   8.3  36.3 112.2 126.3 158.9  94.9 127.3 148.2  81.8 1019.7
2097  56.3   4.9   6.3   3.4   9.8  90.8 182.3 110.9 137.6 130.1  94.6  71.1 898.1
2098  43.4  46.9   9.2   8.0 109.9 207.2 191.0 197.7 106.8  60.1 110.7 105.8 1196.7
2099  49.5  18.2  10.7  17.2   8.9 128.2 167.2 140.3 101.4 103.7 164.4  94.7 1004.4
Model_Future_Anomalies_(Climate_Changes)
2071  -52.92  -79.40  -88.35  -69.32  -78.10  -21.48  -11.26   -8.95  -46.98    4.09  -44.62  -43.78  -35.90
2072  -69.06  -81.18  -17.35   29.52  -16.63  -18.39  -12.36    8.46  -24.81  -53.13   26.46  -27.03  -18.34
2073    6.85  -14.70  -77.33  -83.22  -67.62  -29.43  -22.36    3.04  -13.26  -32.15  -50.84  -69.03  -33.28
2074  -91.24  -93.91  -86.19  -50.69   13.70  -45.70   20.91   15.52  -31.66   -8.85  -30.26    7.13  -21.69
2075  -32.98  -60.73  -56.60  -68.33  -78.96  -66.89  -24.89  -21.52  -28.23  -50.85  -22.99  -33.36  -41.43
2076  -73.36  -82.23  -95.52  -96.81  -76.51    1.54  -12.59    3.85  -32.31  -12.83  -37.03  -42.42  -33.75
2077  -17.53  -50.80  -63.43  -73.44  -64.71   -9.50   -7.16  -11.30  -44.73  -62.15  -21.95   -7.71  -29.23
2078  -45.12  -39.81  -56.42  -64.26    8.69  -28.26   -9.18  -16.60  -41.08  -23.92  -60.60   -0.99  -27.98
